ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,state
SOFTOX-ME,SoftOx Solutions,Health care,53.5,53.5,54.0,28,,414.68,-0.0183,-0.0093,-0.1157,0.7484000000000001,1.0577,0275,Healthcare,12.0,"SoftOx Solutions AS, together with its subsidiaries, operates as a medtech company in Norway. Its SoftOx technology kills the microorganisms in biofilms by acting on various microbial components. The company engages in the development of SoftOx Wound Irrigation Solution that is under preclinical studies for the prevention and treatment of infections on breached or compromised skin, including acute wounds and skin lesions in patients with eczema; and SoftOx Biofilm Eradicator, which is in preclinical studies to treat biofilm infections in non-healing chronic wounds. The company was founded in 2012 and is headquartered in Oslo, Norway.",Oslo,47 97 75 90 71,Norway,[],http://www.soft-ox.com,1.0,Hoffsveien 1A,,Biotechnology,54.5,53.5,68.455795,,0.0,,54.5,,14019.0,,54.5,57.132355000000004,,53.5,14019.0,,,,,,-6.219522,,,53.0,2.0,NOK,,5147.0,,,,414678496.0,,,68870.0,102.43955,53.0,54.0,,,5147.0,116.0,,,,18.0,53.5,False,,,54.5,OSL,SOFTOX SOLUTIONS,SoftOx Solutions AS,Europe/Oslo,CEST,False,7200000.0,,EQUITY,SOFTOX-ME.OL,,,finmb_545902392,101cdf12-74dc-3bc7-9b72-4c9802a2c1d8,no_market,,91.09700000000001,,0.0,-15.935,,,,,7751000.0,,,10.206,,,,1577750400.0,,-19330244.0,-2.494,,,5.2420144,,1640908800.0,1585612800.0,,,5103956.0,368765504.0,,1530489600.0,50:1,,,,,,,,,,,https://logo.clearbit.com/soft-ox.com,,
SOGN,Sogn Sparebank,Equity certificates,102.0,100.0,102.0,0,LP,64.52,,,,-0.0467,0.0251,6885,Financial Services,,"Sogn Sparebank provides banking products and services in Norway. The company offers saving accounts; saving products comprising bank, fund, and retirement savings; and deposit pension products. It also provides loan products for cars and other vehicles, as well as other small loans; and insource products comprising children, auto, death, health, building, holiday home, income, critical health, disability, UNG, and other insurance. In addition, the company offers bell payment products; bank cards; and mobile and online banking services. The company was founded in 1971 and is based in Ãrdalstangen, Norway.",Ãrdalstangen,47 57 64 85 10,Norway,[],http://sognbank.no,1.0,Evensensveg 8,,Banks—Regional,102.0,99.0,99.815216,0.029411765,0.0696,,102.0,,22.0,,102.0,100.382355,3.0,99.0,22.0,,,,3.0,1586995200.0,0.027874,,,99.0,2.0,NOK,29.04328,110.0,,,,64515000.0,,,107.0,0.47567612,99.0,103.0,,0.0,110.0,110.0,,,,90.5,100.0,False,0.0294,0.0,102.0,OSL,SOGN SPAREBANK,Sogn Sparebank,Europe/Oslo,CEST,False,7200000.0,,EQUITY,SOGN.OL,,,finmb_9192756,d0fe10f0-a92f-30e2-859a-ac83025e9a89,no_market,,-5.276,,0.20110999999999998,,0.01999998,,,,632500.0,,,1467.1689999999999,,,,1577750400.0,0.07202,2174000.0,3.512,,,0.06952164,0.45014998,1640908800.0,1593475200.0,,,368366.0,-715534912.0,,,,,,0.293,,,,,,,,https://logo.clearbit.com/sognbank.no,,
SOLON,Solon Eiendom,Real estate,29.6,29.6,29.8,16,,2171.54,-0.01,-0.0133,-0.01,-0.2709,-0.1709,0161,Real Estate,,"Solon Eiendom ASA acquires, develops, and sells residential real estate properties in Norway. The company was formerly known as Bionor Pharma ASA and changed its name to Solon Eiendom ASA. The company was founded in 2006 and is headquartered in Oslo, Norway.",Oslo,47 22 29 66 90,Norway,[],http://www.soloneiendom.no,1.0,Olav Vs gate 5,,Real Estate—Development,29.9,29.9,29.99855,0.066889636,1.6694,,29.9,,17522.0,,29.9,29.864705999999998,2.0,29.9,17522.0,,,,,1557273600.0,0.48682600000000004,,,29.4,2.0,NOK,28.219696000000003,123463.0,,,,2186217472.0,,,26079.0,1.5969296999999998,29.4,29.8,,0.0,123463.0,40.6,10.681004,,,24.0,29.6,False,,0.0,29.9,OSL,SOLON EIENDOM ASA,Solon Eiendom ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,SOLON.OL,,,finmb_410651936,abcae3f7-7509-3e50-8a01-ad5b236172c9,no_market,,3.6630000000000003,,0.053470000000000004,20.453,-0.18306011,,2.79,,73363000.0,,,16.987000000000002,,,,1577750400.0,0.14715999999999999,73203000.0,1.056,,,1.7542827,0.64419997,1640908800.0,1585612800.0,,,20598582.0,5014202368.0,,1490572800.0,1:200,,,,,,,,,,,https://logo.clearbit.com/soloneiendom.no,,
SOFF,Solstad Offshore,Energy,0.73,0.7,0.73,53,,213.89,-0.0041,-0.0265,0.4535,-0.2441,-0.3516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBVG,SpareBank 1 BV,Equity certificates,36.4,36.4,36.7,13,LP,2295.37,-0.016200000000000003,-0.0136,0.0055000000000000005,-0.0127,0.0453,3125,Financial Services,337.0,"SpareBank 1 BV provides various banking products and services for private and corporate customers in Norway. It offers current, deposit, bill, and savings accounts; mortgages; consumer, construction, car, boat, motorcycle, caravan, motorhome, and ATV vehicle loans; and bank guarantees, trade credit, operating credit for agriculture, and factoring services, as well as vehicle and equipment leasing services. The company also provides auto, electric car, motorhome, veteran, boat, moped, snowmobile, tractor, bike, caravan, trailer, and ATV vehicle insurance products; and house, property, costume, hearing aid, bell, travel, valuables, life, children, disability, critical illness, accident, and health insurance products, as well as dog, cat, and horse insurance. In addition, it offers pension and investment products; financial advisory; accounting, payment, and real estate brokerage services; and mobile and electronic banking services. The company was founded in 1859 and is based in TÃ¸nsberg, Norway.",TÃ¸nsberg,47 91 50 24 80,Norway,[],http://www.sparebank1.no/nb/bv,1.0,Anton Jenssens gate 2,,Banks—Regional,37.0,36.9,36.036232,0.07972973,0.6111,,36.9,,17609.0,,37.0,36.19412,2.95,36.9,17609.0,,,,2.42,1585699200.0,,,,36.4,2.0,NOK,7.5362325,15823.0,,,,2295369472.0,,,14388.0,1.9333155,36.4,36.7,,100000.0,15823.0,44.5,8.834952000000001,,6.51,28.0,36.4,False,0.0652,380000.0,36.9,OSL,SPAREBANK 1 BV,SpareBank 1 BV,Europe/Oslo,CEST,False,7200000.0,,EQUITY,SBVG.OL,,,finmb_11323750,b4cb79f8-d921-3b5d-bc78-0f74db46072f,no_market,,9.115,,0.39726,,,,4.12,,63059600.0,,,82.28,,,,1577750400.0,0.06849,233647008.0,4.83,,,0.44239187,0.51590997,1640908800.0,1593475200.0,,,56475711.0,10821912576.0,,1320624000.0,6:5,,,0.109,,,,,,,,https://logo.clearbit.com/sparebank1.no,,
NONG,SpareBank 1 Nord-Norge,Equity certificates,66.5,66.5,66.7,49,LP,6676.47,-0.003,-0.0148,0.0342,-0.0868,0.08289999999999999,9008,Financial Services,915.0,"SpareBank 1 Nord-Norge provides financial products and services to personal customers, companies, and organizations in Northern Norway. The company offers various savings, lending, and insurance products, as well as payment services. Its activities also include hedging instruments and trading in interest rate and currency instruments; hedging instruments in the commodity derivatives market; sale of Norwegian bonds and certificates, as well as bond market issues; purchase and sale of equities and fund units; and provision of corporate finance, as well as trading and investment advice services. In addition, the company is involved in leasing, consumer financing, real estate brokerage, and accounting operations. It operates through a network of 38 offices across 36 municipalities in Nordland, Troms, Finnmark, and Svalbard. The company was founded in 1836 and is headquartered in TromsÃ¸, Norway.",TromsÃ¸,47 91 50 22 44,Norway,[],http://www.sparebank1.no/nb/nord-norge,1.0,SjÃ¸gata 8,,Banks—Regional,66.7,66.5,63.153983999999994,0.059970018,0.2712,,66.8,,98054.0,,66.7,65.09411999999999,4.0,66.5,98054.0,,,,4.0,1585267200.0,0.702671,,,66.3,2.0,NOK,9.769355000000001,15868.0,,,,6676467200.0,,,144942.0,1.8754121,66.3,66.7,,86400.0,15868.0,81.0,9.693877,,5.62,46.35,66.5,False,0.06,141000.0,66.8,OSL,SPAREBK 1 NORD-NOR,SpareBank 1 Nord-Norge,Europe/Oslo,CEST,False,7200000.0,,EQUITY,NONG.OL,,,finmb_4509224,0eaa2134-341b-36b7-a162-fec9e91edee8,no_market,,8.9,,0.42388000000000003,,0.0030075312,,6.86,,100398000.0,,,141.245,,,,1577750400.0,0.25226,689000000.0,6.807,,,0.47081316,0.09822,1640908800.0,1593475200.0,,,95209320.0,31685679104.0,,1301529600.0,4:3,,,-0.12300000000000001,,,,,,,,https://logo.clearbit.com/sparebank1.no,,
SNOR,SpareBank 1 Nordvest,Equity certificates,110.0,109.0,110.0,0,,245.36,,,0.0,0.0144,0.0902,6509,Financial Services,,"Sparebank 1 Nordvest provides various banking services in Norway. The company offers savings and deposit accounts; car, motorcycle, boat, and construction loans; and mortgages. It also provides business insurance products, which include liability, auto, mortgage, operating loss, asset, commercial, and project insurance products; personal insurance products, such as life, travel, and accidental insurance products; pension products; bank cards; payment and debt collection services; and mobile and online banking services. In addition, the company offers bank guarantees, trade credit products, and operating credit products for agriculture, as well as factoring, leasing, and repayment products and services. The company was founded in 1835 and is based in Kristiansund, Norway. Sparebank 1 Nordvest is a subsidiary of SpareBank 1 Gruppen AS.",Kristiansund,47 91 50 39 00,Norway,[],http://www.sparebank1.no/nb/nordvest,1.0,Langveien 21,47 71 58 01 50,Banks—Regional,110.0,110.0,110.31521599999999,0.05909091,0.65389997,,110.0,,196.0,,110.0,109.47058999999999,6.5,110.0,196.0,,,,6.5,1585785600.0,,,,110.0,2.0,NOK,6.646526,365.0,,,,246682704.0,,,462.0,0.6254046,110.0,111.0,,0.0,365.0,128.0,9.598604,,,95.0,109.0,False,0.0596,0.0,110.0,OSL,SPAREBK 1 NORDVEST,Sparebank 1 Nordvest,Europe/Oslo,CEST,False,7200000.0,,EQUITY,SNOR.OL,,,finmb_49703696,395299a7-1e64-35a5-817a-5edb041835b0,no_market,,11.332,,0.29068002,,0.028037429,,11.46,,2242570.0,,,969.672,,,,1577750400.0,0.05173,83555000.0,16.55,,,0.113440424,0.50136,1640908800.0,1593475200.0,,,1236583.0,4469694976.0,,,,,,-0.031,,,,,,,,https://logo.clearbit.com/sparebank1.no,,
RING,SpareBank 1 Ringerike Hadeland,Equity certificates,228.0,224.0,232.0,0,,3568.29,,,-0.0087,0.0619,0.1856,3510,Financial Services,220.0,"SpareBank 1 Ringerike Hadeland provides various banking products and services to retail and corporate customers in Norway. The company offers saving, deposit, and currency accounts; vehicle, house and travel, and pet insurance products, as well as life, children, disability, critical illness, accident, health, and business and personal products; mobile and online banking services; and debit and credit cards. It also provides mortgages; car, boat, and other vehicles; consumer and other loans; and bank guarantees, construction loans, trade credit, and operating credit for agriculture, as well as factoring, leasing, and repayment services. In addition, the company offers services for buying and selling of property; accounting, financing, payment and collection, and placement services; pension products; and savings and investment products. The company was founded in 1833 and is based in HÃ¸nefoss, Norway.",HÃ¸nefoss,47 91 50 21 30,Norway,[],http://www.sparebank1.no/ringerike-hadeland,1.0,SÃ¸ndre Torv 6,47 32 11 33 01,Banks—Regional,228.0,228.0,219.35507,0.058333334,0.67440003,,228.0,,743.0,,228.0,226.70588999999998,13.3,228.0,743.0,,,,13.3,1584662400.0,0.33914,,,228.0,2.0,NOK,11.55542,119.0,,,,3568291328.0,,,708.0,4.6538234,228.0,232.0,,30000.0,119.0,240.0,10.734464,,5.24,185.0,226.0,False,0.0594,27700.0,228.0,OSL,SPAREBK RING HADEL,SpareBank 1 Ringerike Hadeland,Europe/Oslo,CEST,False,7200000.0,,EQUITY,RING.OL,,,finmb_9220341,224474a1-3bbb-3a9b-bc52-ac97ff01b43b,no_market,,8.871,,0.4139,,0.106796145,,21.24,,15650400.0,,,238.97099999999998,,,,1577750400.0,0.049590003,308913984.0,19.730999999999998,,,0.9540907,0.73478997,1640908800.0,1593475200.0,,,4304487.0,6801690624.0,,,,,,-0.08199999999999999,,,,,,,,https://logo.clearbit.com/sparebank1.no,,
MING,SpareBank 1 SMN,Equity certificates,85.3,85.1,85.3,93,,11074.99,0.0,0.0035,0.0662,-0.0823,-0.0249,,Financial Services,1515.0,"SpareBank 1 SMN, together with its subsidiaries, provides various financial and banking products and services to personal and corporate customers in Norway and internationally. The company provides advisory services; and a range of products in the fields of financing, savings and investment, insurance, and payment services. It also offers investment and operations financing, domestic and foreign money transfers, fixed income and currency hedging, investment of surplus liquidity, structured products, and insurance of individuals and buildings/operating equipment; factoring and accountancy services; leasing services and loans; and mobile and online banking services. In addition, the company provides real estate and asset management services; and credit and debit cards, as well as stock trading services. SpareBank 1 SMN was founded in 1823 and is headquartered in Trondheim, Norway.",Trondheim,47 91 50 73 00,Norway,[],http://www.sparebank1.no/nb/smn,1.0,no. 4 SÃ¸ndre gate,,Banks—Regional,85.3,85.3,79.40435,0.058616645999999994,0.5927,,85.4,,112004.0,,85.3,82.132355,5.0,85.3,112004.0,,,,5.0,1585267200.0,0.8658530000000001,,,85.0,2.0,NOK,10.1150255,19117.0,,,,11075011584.0,,,188559.0,2.1745555,85.0,85.3,,130100.0,19117.0,106.0,8.821096,,4.72,58.2,85.3,False,0.0586,113200.0,85.4,OSL,SPAREBANK 1 SMN,SpareBank 1 SMN,Europe/Oslo,CEST,False,7200000.0,,EQUITY,MING.OL,,,finmb_881999,7be6b8a4-5b90-3fbc-9371-245907c7b391,no_market,,5.321000000000001,,0.34636003,,-0.09735447,,9.67,,129836000.0,,,151.14700000000002,,,,1577750400.0,0.40594003,1091000064.0,8.433,,,0.56435126,0.05777,1640908800.0,1593475200.0,,,124135624.0,27101220864.0,,1238112000.0,6:5,,,0.023,,,,,,,,https://logo.clearbit.com/sparebank1.no,,
SRBANK,SpareBank 1 SR-Bank,Financials,78.3,78.3,78.4,227,,20023.62,-0.0006,0.0189,0.077,-0.217,-0.1567,4068,Financial Services,1255.0,"SpareBank 1 SR-Bank ASA, together with its subsidiaries, provides various financial products and services for personal and corporate customers in Southern and Western Norway. The company offers its products and services in the areas of savings, loans, advice, insurance, and pensions. It also provides foreign exchange, administrative securities, commercial properties brokerage, leasing, accounting, and securities trading services, as well as active management and securities management services. In addition, the company facilitates debt and equity funding; and sells real estate properties comprising holiday homes, new builds, and used homes. Further, it is involved in the customer trading of interest rate instruments; and purchasing of home mortgages and funds by issuing covered bonds. Additionally, the company offers credit and debit cards; structured products; and mobile and online banking services. The company also serves retail, small business, and agricultural customers, as well as public sector. As of December 31, 2018, it had 36 branches in Rogaland, Vest-Agder, Aust-Agder, and Hordaland. SpareBank 1 SR-Bank ASA was founded in 1839 and is headquartered in Stavanger, Norway.",Stavanger,47 91 50 20 02,Norway,[],http://www.sparebank1.no/nb/sr-bank,1.0,Christen Tranes Gate 35,,Banks—Regional,78.35,78.5,72.0708,0.07019783,0.0,,78.85,,206708.0,,78.35,75.31177,5.5,78.5,206708.0,,,,,1587686400.0,0.918118,,,77.8,2.0,NOK,12.735542,70636.0,,,,20049231872.0,,,306809.0,4.6058426,77.8,78.5,,130700.0,70636.0,105.3,8.287526,,,48.38,78.45,False,,409700.0,78.85,OSL,SPAREBANK 1 SR BK,SpareBank 1 SR-Bank ASA,Europe/Oslo,CEST,False,7200000.0,,EQUITY,SRBANK.OL,,,finmb_883781,8ee5ca3d-26b8-36c3-9e7f-fabac7a9dd9b,no_market,,34.146,,0.35722,,,,9.46,,255730000.0,,,98.551,,,,1577750400.0,0.37039003,1480000000.0,6.156000000000001,,,0.79552716,0.32250999999999996,1640908800.0,1593475200.0,,,166982393.0,148639088640.0,,,,,,-0.716,,,,,,,,https://logo.clearbit.com/sparebank1.no,Postboks 250,
SOAG,SpareBank 1 Østfold Akershus,Equity certificates,232.0,232.0,238.0,0,LP,2873.88,,,0.0175,0.0235,0.1166,1526,Financial Services,,"SpareBank 1 Ãstfold Akershus, a savings bank, provides various banking products and services in Ãstfold and the southern part of Akershus. It offers savings, deposit, operating, tax deduction, and currency accounts; bank cards; repayment, construction, boat, motorcycle, and car loans; trade and operating credit products; factoring services; leasing products; bank guarantees; operating credit for agriculture; savings and investment products; and mortgage products. The company also provides insurance products, such as business, commercial, project, liability, asset, car, boat, personal, treatment, accident, occupational injuries, disability, house and condominium, travel, life, and other insurance, as well as pension products. In addition, it offers debt collection and accounting services; futures and currency options; and mobile and online banking services. SpareBank 1 Ãstfold Akershus was founded in 1835 and is headquartered in Moss, Norway.",Moss,47 91 50 57 00,Norway,[],http://www.sparebank1.no/nb/ostfold-akershus/privat.html,1.0,Varnaveien 43E,,Banks—Regional,232.0,234.0,226.34058,0.062068965,0.4728,,234.0,,313.0,,232.0,231.64706,14.4,234.0,313.0,,,,12.0,1585872000.0,0.091753,,,232.0,2.0,NOK,9.25335,2043.0,,,,2873900032.0,,,412.0,3.7225769,232.0,238.0,,90100.0,2043.0,270.0,9.662641,,4.37,185.0,232.0,False,0.0517,40000.0,234.0,OSL,SPAREBANK 1 OSTFOL,SpareBank 1 Østfold Akershus,Europe/Oslo,CEST,False,7200000.0,,EQUITY,SOAG.OL,,,finmb_12505834,a7cf2ced-7d76-33c6-8a53-9928120ada46,no_market,,7.904,,0.42986,,0.04504502,,24.01,,12387500.0,,,291.183,,,,1577750400.0,0.09792999999999999,310620992.0,25.072,,,0.7967498000000001,0.80093,1640908800.0,1585612800.0,,,3698604.0,6102203392.0,,,,,,-0.525,,,,,,,,https://logo.clearbit.com/sparebank1.no,,
SPOL,SpareBank 1 Østlandet,Equity certificates,87.3,87.2,87.3,8,LP,10111.94,-0.0034,0.0011,-0.018000000000000002,0.0043,0.1152,2302,Financial Services,1139.0,"SpareBank 1 Ãstlandet provides various financial products and services to individuals, businesses, public sectors, clubs, and societies. It offers retail and corporate banking services, deposits, loans, savings, advisory, insurance, money-transfer, investment, and pension products and services. The company also provides payment, real estate brokerage and rental, management, accounting and payroll, leasing, financing, HR and consulting, and online and mobile banking services. It has 37 branches, including 21 in Hedmark, 2 in Oppland, 5 in Oslo, and 9 in Akershus. The company was founded in 1845 and is headquartered in Hamar, Norway. SpareBank 1 Ãstlandet is a subsidiary of Sparebankstiftelsen Hedmark.",Hamar,47 91 50 70 50,Norway,[],http://www.sparebank1.no/en/ostlandet/personal.html,1.0,Strandgata 15,,Banks—Regional,87.6,87.2,86.891304,0.0652968,0.5395,,87.3,,24744.0,,87.6,88.46471,5.72,87.2,24744.0,,,,4.58,1585267200.0,0.8314600000000001,,,87.2,2.0,NOK,10.395333,796.0,,,,10111959040.0,,,27720.0,2.8096577999999996,87.2,87.3,,0.0,796.0,101.6,9.831081,,,70.1,87.2,False,0.051599998,0.0,87.3,OSL,SPAREBANK 1 OSTLAN,SpareBank 1 Østlandet,Europe/Oslo,CEST,False,7200000.0,,EQUITY,SPOL.OL,,,finmb_12505908,570d1e40-e6eb-36fd-94ed-02edf23d7a9a,no_market,,14.132,,0.38926998,,0.033018827,,8.88,,115830000.0,,,139.282,,,,1577750400.0,0.14662999999999998,973000000.0,8.398,,,0.626786,0.66322,1640908800.0,1593475200.0,,,114005470.0,50861101056.0,,,,,,-0.07,,,,,,,,https://logo.clearbit.com/sparebank1.no,,
MORG,Sparebanken Møre,Equity certificates,297.0,296.0,298.0,6,LP,2929.86,-0.0067,-0.0166,0.0034,-0.0128,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOR,Sparebanken Sør,Equity certificates,103.5,102.5,104.5,10,LP,1616.63,0.0049,0.0248,0.0455,-0.0591,0.1011,4662,Financial Services,436.0,"Sparebanken SÃ¸r operates as an independent savings bank in Norway. The company operates through two segments, Retail Market and Corporate Market. It is involved in banking, securities trading, and real estate brokerage activities in Agder, Rogaland, Vestfold, and Telemark. The company also provides mortgaging, car financing, leasing, and property management services; and sells life and general insurance, pension, and group life insurance products to retail and corporate customers. It conducts banking operations in 34 locations and real estate brokerage business in 17 locations. The company was founded in 1824 and is headquartered in Kristiansand, Norway. Sparebanken SÃ¸r is a subsidiary of Sparebankstiftelsen Sparebanken SÃ¸r.",Kristiansand,47 38 10 92 00,Norway,[],http://www.sor.no,1.0,RÃ¥dhusgata 9,47 85 03 86 65,Banks—Regional,103.0,103.5,97.41594,0.058252427999999995,0.0,,103.5,,4880.0,,103.0,99.62941,6.0,103.5,4880.0,,,,,1585267200.0,0.222415,,,102.5,2.0,NOK,9.377547999999999,710.0,,,,1621213696.0,,,3760.0,0.6860828,102.5,105.5,,63500.0,710.0,123.0,9.875955000000001,,,80.0,102.5,False,,98600.0,103.5,OSL,SPAREBANKEN SOR,Sparebanken Sør,Europe/Oslo,CEST,False,7200000.0,,EQUITY,SOR.OL,,,finmb_5719538,f0a4015a-e222-3f67-9088-d83be6bd369a,no_market,,25.944000000000003,,0.45578,,0.089947104,,10.48,,15663900.0,,,860.128,,,,1577750400.0,0.10958,179000000.0,11.037,,,0.12033093,0.64037,1640908800.0,1593475200.0,,,6022160.0,61305384960.0,,,,,,0.079,,,,,,,,https://logo.clearbit.com/sor.no,,
