ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fullTimeEmployees,address2,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
TIETOO,TietoEVRY,Information technology,260.8,261.0,263.0,0,,30881.05,,,0.0083,-0.049100000000000005,,2101,Technology,"TietoEVRY Oyj operates as a software and services company. It operates through Digital Experience, Hybrid Infra, Industry Software, and Product Development Services segments. The Digital Experience segment provides consulting services, including design of service experiences, smart use of data, IT architecture consulting, and business process and change management, as well as system integration, and application development and management. The Hybrid Infra segment offers enterprises with life cycle management of IT infrastructure, which covers a variety of technologies. The Industry Software segment provides with industry-specific software products for business-critical processes of clients in the financial services, public and healthcare, and welfare sectors, as well as in the forest industry, and the energy and oil and gas segments. The Product Development Services segment offers software R&D services with a focus on the telecom sector, as well as new domains, such as automotive serving the communications infrastructure, consumer electronics, and semiconductor companies, and the automotive industry. The company also provides software advisory and consulting services, and industry specific software; engages in the design, implementation, and maintenance of customized solutions and IT operations. It operates in Finland, Sweden, Norway, Austria, the Baltic countries, Russia, and internationally. The company was formerly known as Tieto Oyj and changed its name to TietoEVRY Oyj in December 2019. TietoEVRY Oyj was founded in 1968 and is headquartered in Espoo, Finland.",Espoo,358 207 2010,Finland,[],http://www.tietoevry.com,1.0,Keilalahdentie 2-4,,Information Technology Services,264.6,270.0,255.69781,,0.0,,270.0,,5361.0,,264.6,267.18823,,270.0,,5361.0,,,,6.79,1600732800.0,0.791521,,,260.6,2.0,NOK,,5671.0,,,,30878457856.0,,,8545.0,,260.6,263.0,,,5671.0,317.0,,,,201.2,260.0,False,0.0254,,270.0,OSL,TIETOEVRY OYJ,TietoEVRY Oyj,Europe/Oslo,CEST,False,7200000.0,EQUITY,TIETOO.OL,finmb_1034090,no_market,,,,0.02333,,inf,,,,118444000.0,,,,,,,1577750400.0,0.38723,,,,,,0.24724000000000002,1640908800.0,1593475200.0,,,54908237.0,31340263424.0,,,,,,,,,,,,,,https://logo.clearbit.com/tietoevry.com,23789.0,P.O.Box 2,,,,73c9b7e7-badc-3724-8b79-ad47831de1e2,
TOM,Tomra Systems,Industrials,397.3,400.0,400.0,0,,58649.39,,,0.0891,0.4271,0.5153,1385,Industrials,"Tomra Systems ASA provides sensor-based solutions for optimal resource productivity worldwide. It operates through Collection Solutions and Sorting Solutions segments. The Collection Solutions segment produces, sells, and services reverse vending machines and related data management system. It is also involved in picking up, transporting, and processing empty beverage containers on behalf of beverage producers/fillers. This segment offers its solutions to the food retail industry in Europe and the United States. The Sorting Solutions segment provides sorting and processing technology for the fresh and processed food industries; sorting systems for waste and metal material streams; and ore sorting systems for the mining industry. Tomra Systems ASA was founded in 1972 and is headquartered in Asker, Norway.",Asker,47 66 79 91 00,Norway,[],http://www.tomra.com,1.0,Drengsrudhagen 2,47 66 79 91 11,Waste Management,397.0,398.0,329.3913,0.006926951999999999,0.59650004,,400.6,,300483.0,,397.0,368.63527999999997,2.75,398.0,,300483.0,,,,2.75,1588636800.0,0.391986,,,394.3,2.0,NOK,86.27579,189937.0,,,,58649423872.0,,,309171.0,6.129555,394.3,397.8,,218400.0,189937.0,404.5,69.33681999999999,,1.44,201.0,397.7,False,0.0069,98700.0,400.6,OSL,TOMRA SYSTEMS ASA,Tomra Systems ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOM.OL,finmb_878841,no_market,,6.428,,0.07117000000000001,37.756,0.49135983,,5.73,,147620000.0,,,38.575,,,,1577750400.0,0.7127100000000001,681000000.0,4.605,,,10.299417,0.0,1640908800.0,1593475200.0,,,108186195.0,61507698688.0,,974851200.0,2:1,,,-0.022000000000000002,,,,,,,,https://logo.clearbit.com/tomra.com,4500.0,,,,,2ec6aabb-d108-3aab-9fd6-ef3992573975,
TOTG,Totens Sparebank,Equity certificates,140.0,138.0,142.0,0,LP,857.43,,,0.0294,0.0636,0.1923,2850,Financial Services,"Totens Sparebank provides various banking and financial products and services in Norway. It provides savings; mortgages, loans, credit, and cards; pension products; VIPPS; insurance products; and asset management, leasing, payment, and real estate services, as well as online and mobile banking services. The company operates through five offices located in Mjosa, Gjovik, Lena, Raufoss, Hamar, and Raholt. Totens Sparebank was founded in 1854 and is headquartered in Lena, Norway.",Lena,47 61 14 12 00,Norway,[],http://www.totenbanken.no,1.0,Lenagata 30,47 61 14 12 65,Banks—Regional,140.0,140.0,135.1314,0.060714286,0.46240002,,140.0,,73.0,,140.0,138.5,8.5,140.0,,73.0,,,,7.0,1585699200.0,,,,140.0,2.0,NOK,8.644110000000001,36.0,,,,857434176.0,,,412.0,2.1291604,140.0,143.0,,57000.0,36.0,149.0,9.408602,,,115.0,138.0,False,0.0496,57000.0,140.0,OSL,TOTENS SPAREBANK,Totens Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TOTG.OL,finmb_9237532,no_market,,16.592,,0.44746,,0.120000005,,14.88,,6124530.0,,,310.297,,,,1577750400.0,0.0932,134235200.0,16.195999999999998,,,0.45118064,0.40230998,1640908800.0,1593475200.0,,,3828079.0,6681874944.0,,1335916800.0,340:240,,,-0.040999999999999995,,,,,,,,https://logo.clearbit.com/totenbanken.no,,,,,,326bf409-d1ab-37b9-866a-96d0d87ae252,
TRE,Treasure,Industrials,11.4,11.4,13.5,0,,2449.12,,,0.0704,-0.1304,-0.0939,1324,Financial Services,"Treasure ASA, through its 12.04% interest in Hyundai Glovis Co. Ltd., provides transportation and logistics services in South Korea. The company was incorporated in 2016 and is based in Lysaker, Norway. Treasure ASA is a subsidiary of Wilh. Wilhelmsen Holding ASA.",Lysaker,47 67 58 40 00,Norway,[],http://www.treasureasa.com,1.0,PO Box 33,,Asset Management,11.65,11.75,10.954964,0.003948498,0.158,,11.75,,32387.0,,11.65,10.944118,0.046,11.75,,32387.0,,,,0.4,1584057600.0,1.192926,,,11.4,2.0,NOK,51.81818,10825.0,,,,2502824192.0,,,15569.0,183.11562,11.4,11.8,,387700.0,10825.0,15.0,,,,7.5,11.4,False,0.0343,82400.0,11.75,OSL,TREASURE ASA,Treasure ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,TRE.OL,finmb_20576757,no_market,,181.012,,3.4989002,,-0.12406021,,,,214835008.0,,,2.592,,,,1577750400.0,0.17005,47823000.0,0.22,,,4.398148,0.75238997,1640908800.0,1577750400.0,,,53660012.0,2474072064.0,,,,,,,,,,,,,,https://logo.clearbit.com/treasureasa.com,,,,,,5f6188c3-c96f-3912-85c3-41d8eec4f9a9,
TYSB-ME,Tysnes Sparebank,Equity certificates,112.0,109.0,112.0,0,LP,169.91,,,0.0182,-0.0434,0.08070000000000001,5680,Financial Services,"Tysnes Sparebank, a savings bank, provides banking products and services for private and business customers in Tysness and surrounding areas. It offers payment solutions, such as bank cards, credits, and mobile and online banking; insurance solutions, such as children, auto, death fall, health, buildings, holiday home, income, critical health, disability, and other insurance; loans, such as car loans, mortgages, loans to other vehicles, credit lines, and small loans; and share savings accounts, bank savings, BSU, fund savings, IPS, and retirement savings and pension accounts to private customers. The company also provides payment solutions, billing services, and Web and mobile banking services; financing services, such as bank guarantees, overdrafts, leasing, and corporate loans; liability, operational agriculture, property, health, home insurance, breeding and crew, car, and occupational insurance; and other accounts to companies in construction, property, trade and services, and agricultural industries. The company was incorporated in 1862 and is headquartered in Tysnes, Norway branches in Kvinnherad, Bergen, Odda, and Stord.",Tysnes,47 53 43 03 00,Norway,[],http://tysnes-sparebank.no,1.0,Teiglandsvegen 2,,Banks—Regional,112.0,112.0,111.29196999999999,0.04,0.0,,112.0,,10.0,,112.0,111.91176599999999,4.48,112.0,,10.0,,,,4.48,1591920000.0,,,,112.0,2.0,NOK,6.1082025,50.0,,,,169912960.0,,,92.0,2.5636403999999997,112.0,112.0,,,50.0,128.0,,,,98.0,109.0,False,0.0396,,112.0,OSL,TYSNES SPAREBANK,Tysnes Sparebank,Europe/Oslo,CEST,False,7200000.0,EQUITY,TYSB-ME.OL,finmb_243651074,no_market,,9.824,,0.34339002,,,,,,1517080.0,,,210.553,,,,1577750400.0,0.026369999999999998,22759000.0,18.336,,,0.5319326,0.0,1640908800.0,1593475200.0,,,700022.0,651125504.0,,,,,,-0.24600000000000002,,,,,,,,https://logo.clearbit.com/tysnes-sparebank.no,,,,,,de47baa7-16a7-3778-aa54-ecf4024100b0,
ULTIMO,Ultimovacs,Health care,46.4,47.0,47.0,0,,1483.57,,,0.1317,0.1837,0.4468,0379,Healthcare,"Ultimovacs ASA, a pharmaceutical company, develops immunotherapies for various cancers. The company engages in performing a clinical development program with clinical trials in Europe and the United States. Its lead product candidate is UV1, a peptide-based vaccine, which completed Phase I clinical trial that induces T cell response against the universal cancer antigen telomerase. The company was founded in 2011 and is headquartered in Oslo, Norway.",Oslo,47 41 38 00 80,Norway,[],http://www.ultimovacs.com,1.0,UllernchaussÃ©en 64,,Biotechnology,43.8,44.0,42.754745,,0.0,,47.1,,12850.0,,43.8,42.094116,,44.0,,12850.0,,,,,,,,,44.0,2.0,NOK,,42880.0,,,,1483570432.0,,,26423.0,,44.0,46.8,,,42880.0,76.0,,,,26.0,46.4,False,,,47.1,OSL,ULTIMOVACS ASA,Ultimovacs ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ULTIMO.OL,finmb_241624822,no_market,,,,0.0,-10.485999999999999,,,,,31973500.0,,,15.06,,,,1577750400.0,0.28586999999999996,-76780000.0,-2.966,,,3.0810093999999997,0.47478000000000004,1640908800.0,1585612800.0,,,15791553.0,856505536.0,,,,,,,,,,,,,,https://logo.clearbit.com/ultimovacs.com,19.0,,,,,920d6ba7-6524-3ff3-bb26-c3e0e6f49e46,
VEI,Veidekke,Industrials,128.2,128.0,128.0,0,,17301.39,,,0.0158,0.0728,0.4812,0214,Industrials,"Veidekke ASA operates as a construction and property development company in Norway, Sweden, and Denmark. The company operates through Construction and Industrial segments. It undertakes various building construction, refurbishment, and civil engineering contracts; develops sites; and constructs non-residential and residential buildings. The company constructs office buildings, shopping centers, hotels, schools, health care buildings, cultural buildings, roads, railways, power plants, and industrial facilities. It also develops residential projects; operates and maintains public roads; and produces and sells asphalt and aggregates. The company was founded in 1936 and is headquartered in Oslo, Norway.",Oslo,47 21 05 50 00,Norway,[],http://www.veidekke.com,1.0,Skabos vei 4,,Engineering & Construction,129.0,127.0,105.47336000000001,0.03875969,1.8519,,129.2,,77612.0,,129.0,123.58235,5.0,127.0,,77612.0,,,,,1588809600.0,,,,127.0,2.0,NOK,27.688984,72360.0,,,,17301358592.0,,,112472.0,0.4702223,127.0,128.2,,355700.0,72360.0,130.0,15.945273,,,72.95,127.8,False,,48800.0,129.2,OSL,VEIDEKKE,Veidekke ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VEI.OL,finmb_876324,no_market,,0.536,,0.00848,16.017,0.43413007,,8.04,,134956000.0,,,29.447,,,,1577750400.0,0.44726002,95000000.0,4.63,,,4.3535843000000005,0.20325,1640908800.0,1593475200.0,,,105877240.0,19732359168.0,,1178668800.0,5:1,,,-0.33899999999999997,,,,,,,,https://logo.clearbit.com/veidekke.com,8309.0,,,,,fc39e9a5-b2f6-3ec9-9bfe-a075221688d9,
VISTIN,Vistin Pharma,Health care,14.5,14.8,14.8,0,,643.0,,,-0.0169,0.5134000000000001,1.2168,0661,Healthcare,"Vistin Pharma ASA, through its subsidiary, Vistin Pharma AS, produces and sells active pharmaceutical ingredients worldwide. It offers metformin active pharmaceutical ingredients and direct compressive granulates for the pharmaceutical industry. Vistin Pharma ASA was incorporated in 2015 and is headquartered in Oslo, Norway.",Oslo,47 35 98 42 00,Norway,[],http://www.vistin.com,1.0,ÃstensjÃ¸veien 27,,Drug Manufacturers—Specialty & Generic,13.8,13.6,9.912117,0.072463766,0.0,,15.1,,109099.0,,13.8,13.282352,1.0,13.6,,109099.0,,,,1.0,1589932800.0,0.8658530000000001,,,13.6,2.0,NOK,,245624.0,,,,642996672.0,,,227736.0,2.6000360000000002,13.6,14.55,,14100.0,245624.0,15.1,12.393163000000001,,,5.0,14.4,False,0.0722,34200.0,15.1,OSL,VISTIN PHARMA ASA,Vistin Pharma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VISTIN.OL,finmb_288390382,no_market,,1.328,,-0.26928,8.176,0.99421966,,1.17,,44344600.0,,,6.372000000000001,,,,1577750400.0,0.19695,-66722000.0,-1.548,,,2.2755806,0.62490004,1640908800.0,1585612800.0,,,27755724.0,328435584.0,,,,,,,,,,,,,,https://logo.clearbit.com/vistin.com,65.0,,,,,c7de11f3-382d-3a90-87a1-6fcc439a5645,
VVL,Voss Veksel- og Landmandsbank,Financials,161.0,158.0,163.0,0,LP,354.8,,,0.052300000000000006,0.0321,-0.0235,5700,Financial Services,"Voss Veksel- og Landmandsbank ASA provides financial products and services to private individuals and corporate customers in Norway. The company offers saving accounts; construction, corporate, car, and other vehicle loans; overdrafts facilities; and bank guarantees. It also provides bank cards; insurance and pension products; payment services; leasing services; and Internet, online, and mobile banking services. The company was founded in 1843 and is based in Voss, Norway.",Voss,47 56 52 35 00,Norway,[],http://vekselbanken.no,1.0,Vangsgata 24,47 56 51 27 47,Banks—Regional,161.0,156.0,149.0949,0.04347826,0.36180001,,162.0,,892.0,,161.0,153.17647,7.0,156.0,,892.0,,,,7.0,1588550400.0,,,,156.0,2.0,NOK,6.895075,701.0,,,,354798912.0,,,742.0,3.3893343999999996,156.0,160.0,,34200.0,701.0,171.0,8.821918,,3.7,125.0,152.0,False,0.0435,38200.0,162.0,OSL,VOSS VEKSEL-OG LAN,Voss Veksel- og Landmandsbank ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VVL.OL,finmb_20392694,no_market,,13.847999999999999,,0.39606997,,-0.024242401,,18.25,,2203720.0,,,257.078,,,,1577750400.0,0.07198,41461000.0,23.35,,,0.62626904,0.30106002,1640908800.0,1593475200.0,,,1983384.0,1449610880.0,,1399939200.0,20:1,,,-0.217,,,,,,,,https://logo.clearbit.com/vekselbanken.no,,,,,,13d8dce8-f3ca-3f70-bdb9-6fe73d298889,
VOW,Vow,Industrials,20.0,20.0,20.0,0,,2178.0,,,-0.1189,-0.3333,0.25,1366,Industrials,"VOW ASA, together with its subsidiaries, manufactures and supplies systems for processing and purifying waste water, food waste, solid waste, and bio sludge. It operates through Projects and After Sales segments. The company offers advanced wastewater purification systems to treat various types of maritime wastewater; incinerator systems for burning sludge from food waste and waste water; vacuum systems for collecting, transporting, and further processing of food waste; and waste recycling systems. It also provides waste destruction systems; custom water treatment systems; and bio-sludge system, a treatment system for sludge from waste water and food waste, and to reduce volume by dewatering and drying, as well as to disinfect. In addition, the company offers water reuse units that are used to polish and prolong the use of recreational waters; and solutions for garbage handling, waste to energy, and scrubber wash water. Further, it provides chemical products used in the wastewater purification systems; and spare parts and consumables, as well as service and operational assistance related to these products. The company sells its products to cruise liners. The company was formerly known as Scanship Holding ASA and changed its name to VOW ASA in January 2020. VOW ASA was founded in 2011 and is headquartered in Lysaker, Norway.",Lysaker,,Norway,[],http://www.vowasa.com,1.0,Lysaker Torg 12,,Pollution & Treatment Controls,19.94,20.2,23.161753,0.005015045,,,20.2,,422710.0,,19.94,21.888529000000002,0.1,20.2,,422710.0,,,,0.1,1558656000.0,1.501742,,,19.9,2.0,NOK,,118241.0,,,,2177999872.0,,,315718.0,5.7195373,19.9,20.1,,,118241.0,36.0,,,,12.2,20.05,False,0.0044,,20.2,OSL,VOW ASA,VOW ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,VOW.OL,finmb_261016875,no_market,,5.944,,-0.03545,59.251000000000005,0.08664846400000001,,,,108900000.0,,,2.165,,,,1577750400.0,0.04666,-13500000.0,-0.14,,,9.237875,0.72224,1640908800.0,1577750400.0,,,25731904.0,2263371264.0,,,,,,,,,,,,,,https://logo.clearbit.com/vowasa.com,106.0,,,,,86e9b58b-b1e1-3246-a629-6eeca6b530f8,
WALWIL,Wallenius Wilhelmsen,Industrials,12.9,12.9,12.9,0,,5447.73,,,-0.0257,-0.4088000000000001,-0.3879,1364,Industrials,"Wallenius Wilhelmsen ASA, together with its subsidiaries, provides roll-on roll-off (ro-ro) shipping and vehicle logistics services worldwide. It operates in two segments, Ocean and Landbased segments. The Ocean segment engages in the ocean transport of cars, and ro-ro and project cargo primarily for car manufacturers, as well as manufacturers of agriculture, and other high and heavy equipment. The Landbased segment offers vehicle logistics services, including plant and port based technical, marine terminal, and inland distribution services. The company provides its services principally under the Wallenius Wilhelmsen Ocean, Wallenius Wilhelmsen Solutions, EUKOR, ARC, and Armacup brands. It operates a fleet of 126 vessels servicing 15 trade routes. Wallenius Wilhelmsen ASA was founded in 1861 and is based in Lysaker, Norway.",Lysaker,47 67 82 57 00,Norway,[],http://www.walleniuswilhelmsen.com,1.0,Strandveien 20,,Integrated Freight & Logistics,13.1,13.36,13.793175,0.0045801520000000005,0.5426,,13.36,,318847.0,,13.1,13.045882,0.06,13.36,,318847.0,,,,,1573516800.0,2.118466,,,12.72,2.0,NOK,,428211.0,,,,5448198656.0,,,640618.0,1.4626037,12.72,12.92,,0.0,428211.0,28.8,27.446808,,,7.58,12.84,False,,0.0,13.36,OSL,WALLENIUS WILH ASA,Wallenius Wilhelmsen ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WALWIL.OL,finmb_109864930,no_market,,2.502,,-0.0545,22.349,-0.39908254,,0.47,,422340992.0,,,5.667999999999999,,,,1577750400.0,0.13828,-203000000.0,-0.48100000000000004,,,2.275935,0.75631,1640908800.0,1585612800.0,,,102062909.0,9319665664.0,,,,,,,,,,,,,,https://logo.clearbit.com/walleniuswilhelmsen.com,9500.0,,,,,ed8c9dbc-e194-3c77-adf8-7e083477b0a4,
WSTEP,Webstep,Information technology,19.8,20.0,20.0,0,,528.13,,,0.0588,-0.1818,-0.175,0166,Technology,"Webstep ASA, together with its subsidiaries, provides information technology (IT) consultancy services to public and private businesses in Norway and Sweden. The company offers digitalization, cloud migration and integration, Internet of Things, machine learning, robotics, and analytics. It also provides cloud computing and infrastructure, security and mobility, sensor technology, product and service development, enterprise user experience, Web analysis, designing, Amazon Web, Azure, big data, prediction, AI, predictive modelling, hackathon, business analysis, and search engine optimization services, as well as tech advisory and management solutions. It serves customers in agriculture and food, banking and financial, oil and offshore, power and energy, telecom, and software industries. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 40 00 33 25,Norway,[],http://www.webstep.com,1.0,Epicenter,,Information Technology Services,19.8,19.5,18.743795000000002,0.08080809,1.4035001,,19.8,,3616.0,,19.8,18.852942000000002,1.6,19.5,,3616.0,,,,,1588896000.0,0.9462360000000001,,,19.5,2.0,NOK,17.383669,271.0,,,,528133312.0,,,8440.0,0.80129343,19.5,19.8,,0.0,271.0,25.6,8.761061999999999,,,14.5,19.7,False,,0.0,19.8,OSL,WEBSTEP ASA,Webstep ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WSTEP.OL,finmb_538629689,no_market,,0.7959999999999999,,0.045900002,11.343,-0.17500001,,2.26,,26673400.0,,,14.594000000000001,,,,1577750400.0,0.42212,30252000.0,1.139,,,1.3567219,0.33957002,1640908800.0,1585612800.0,,,15650075.0,524575008.0,,,,,,-0.379,,,,,,,,https://logo.clearbit.com/webstep.com,417.0,Edvard Storms gate 2,,,,b579ab60-65f0-3fcb-84cf-1f0eb25ec7dc,
WWI,Wilh. Wilhelmsen Holding ser. A,Industrials,113.5,113.0,115.0,0,,3859.0,,,-0.0087,-0.2982,-0.1439,1366,Industrials,"Wilh. Wilhelmsen Holding ASA provides maritime products and services in Europe, the Americas, Asia, Africa, and Oceania. It operates through Maritime Services and Supply Services segments. The Maritime Services segment offers marine products, ship agency services, and logistics to the merchant fleet, as well as ship management services, including manning for various vessel types. The Supply Services segment engages in the operation of supply bases for the oil industry; development and operation of real estate properties on and off the supply bases; and maintenance of rigs and handling of logistics related to international pipeline projects and windmill parks. The company's marine products include Unitor chemicals and equipment to clean vessels; Unitor fuel treatment chemicals; Unitor oil spill kits and other damage control solutions; Unitor cylinders; Timm ropes; Unitor equipment for the maintenance and performance vessels; and Nalfleet water treatment products to treat and protect on board systems, as well as Unicool refrigerants. It also provides marine insurance services; and maritime training solutions. Wilh. Wilhelmsen Holding ASA was founded in 1861 and is headquartered in Lysaker, Norway. Wilh. Wilhelmsen Holding ASA is a subsidiary of Tallyman AS.",Lysaker,47 67 58 40 00,Norway,[],http://www.wilhelmsen.com,1.0,Strandveien 20,47 67 58 40 80,Marine Shipping,115.0,112.0,115.955475,0.0023478263,,,114.0,,14892.0,,115.0,115.05882,0.27,112.0,,14892.0,,,,4.5,1588204800.0,1.239837,,,112.0,2.0,NOK,,9838.0,,,,5075492864.0,,,11587.0,5.915493,112.0,113.0,,13000.0,9838.0,179.0,40.974728000000006,,2.82,86.8,112.0,False,0.0398,50600.0,114.0,OSL,WILH WILHEL. HLDG,Wilh. Wilhelmsen Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,WWI.OL,finmb_875518,no_market,,6.602,,-0.23193000000000003,49.69,-0.16666669,,2.77,,34000000.0,,,33.109,,,,1577750400.0,0.19161,-199000000.0,-4.363,,,3.4280708,0.62031,1640908800.0,1585612800.0,,,20705181.0,5664699904.0,,,,,,,,,,,,,,https://logo.clearbit.com/wilhelmsen.com,15065.0,,,,,7ff393f2-db27-3e08-92bc-41abf523b497,
