ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err,state
CRAYON,Crayon Group Holding,Information technology,69.5,69.5,69.7,276,,5645.52,-0.0029,0.042,0.1301,0.3365,1.1719,0484,Technology,1500.0,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. It has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company is headquartered in Oslo, Norway.",Oslo,47 22 89 10 00,Norway,[],http://www.crayon.com,1.0,Sandakerveien 114A,Information Technology Services,,69.7,69.7,57.502174,,0.0,,69.7,,106039.0,,69.7,63.617644999999996,,69.7,,106039.0,,,,,,1.3361180000000001,,,69.1,2.0,NOK,,56948.0,,,,5640995328.0,,,210017.0,0.37154254,69.1,69.7,,0.0,56948.0,74.6,64.95326999999999,,,27.6,69.5,False,,0.0,69.7,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.361,,-0.00343,31.618000000000002,1.0262392,,1.07,,81165400.0,,,8.798,,,,1577750400.0,,-52075000.0,-0.691,,0.08197391,7.8995223,,1640908800.0,1585612800.0,,,34221159.0,5486534144.0,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,,,,,,,
DNB,DNB,Financials,146.9,146.8,146.9,4196,,229243.82,0.0031,0.0096,0.1227,-0.1043,-0.0661,0191,Financial Services,9020.0,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.dnb.no,1.0,Dronning Eufemias gate 30,Banks—Regional,Bjorvika,146.45,148.0,136.79898,0.061454423,0.5299,,149.1,,3445496.0,,146.45,135.21912,9.0,148.0,,3445496.0,,,,,1588118400.0,0.961046,,,146.7,2.0,NOK,11.698653,1809143.0,,,,227749347328.0,,,3450309.0,4.6633635,146.7,146.95,,246400.0,1809143.0,178.1,9.872311999999999,,,94.26,146.95,False,,327700.0,149.1,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNB.OL,finmb_9778651,no_market,,19.979,,0.43046,,-0.07974881,,14.88,,1550370048.0,,,154.097,,,,1577750400.0,0.37327,19740000256.0,12.557,,0.08197391,0.9532956,0.42226002,1640908800.0,1593475200.0,,,889201447.0,975730507776.0,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,,,,,,,
DNO,DNO,Energy,6.26,6.26,6.27,1790,,6110.11,0.0252,0.0966,0.0022,-0.4586,-0.5489,0250,Energy,1318.0,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,47 23 23 84 80,Norway,[],http://www.dno.no,1.0,Dokkveien 1,Oil & Gas E&P,Aker Brygge,6.11,6.2,6.179288,0.007201309300000001,,,6.292000000000001,,5726527.0,,6.11,6.0933714000000005,0.044000000000000004,6.2,,5726527.0,,,,0.4,1571961600.0,1.921511,,,6.09,2.0,NOK,,5944137.0,,,,6110112256.0,,,10190401.0,6.2803087,6.09,6.278,,728400.0,5944137.0,15.435,18.981817000000003,,,2.5,6.268,False,0.0665,162000.0,6.292000000000001,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNO.OL,finmb_878127,no_market,,6.776,,-0.01747,14.630999999999998,-0.5731242,,0.33,,975433024.0,,,1.002,,,,1577750400.0,0.14917,-17000000.0,-0.019,,0.08197391,6.2514973,0.40448,1640908800.0,1585612800.0,,,537248428.0,6592848384.0,,1150416000.0,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,47 23 23 84 81,,,,,,
DOF,DOF,Energy,0.59,0.58,0.59,58,,181.89,0.0278,0.0243,-0.0693,-0.6236,-0.8204,5392,Energy,3440.0,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",Storebo,47 56 18 10 00,Norway,[],http://www.dof.no,1.0,Alfabygget,Oil & Gas Equipment & Services,,0.575,0.594,0.95769566,,0.0,,0.594,,207586.0,,0.575,0.60632354,,0.594,,207586.0,,,,,1242432000.0,1.961627,,,0.575,4.0,NOK,,239077.0,,,,181887952.0,,,733156.0,0.027450642,0.575,0.5920000000000001,,4700000.0,239077.0,3.8,0.69529414,,,0.5,0.58,False,,1357000.0,0.594,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DOF.OL,finmb_884333,no_market,,2.975,,-0.97329,10.202,-0.83527815,,0.85,,307763008.0,,,-1.2830000000000001,,,,1577750400.0,0.04079,-6448999936.0,-20.38,,0.08197391,,0.57965,1640908800.0,1585612800.0,,,110942327.0,19710963712.0,,1527206400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,47 56 18 10 06,,,,,,
EAM,EAM Solar,Utilities,12.9,12.95,13.2,16,,88.39,-0.019,0.0078,-0.14,0.1026,-0.5489999999999999,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1.0,Dronningen 1,Utilities—Renewable,,13.15,12.65,12.502101,,0.0,,13.4,,9041.0,,13.15,13.625,,12.65,,9041.0,,,,,1399852800.0,0.667441,,,12.65,2.0,NOK,,5959.0,,,,88393504.0,,,13966.0,,12.65,13.05,,,5959.0,30.4,,,,6.66,12.95,False,,,13.4,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.89206004,,-0.53460205,,,,6852210.0,,,2.096,,,,1577750400.0,0.28467,,-0.152,,0.08197391,6.15458,0.42780998,1640908800.0,1585612800.0,,,4010941.0,90106560.0,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,,
EIOF,Eidesvik Offshore,Energy,3.4,3.34,3.4,13,,211.31,-0.0173,0.049400000000000006,-0.023,-0.3511,-0.4097,5443,Energy,514.0,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",Bomlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1.0,Vestvikveien 1,Oil & Gas Equipment & Services,,3.46,3.4,4.186884,,0.0,,3.4,,2956.0,,3.46,3.357647,,3.4,,2956.0,,,,,1400198400.0,0.7802319999999999,,,3.28,4.0,NOK,,4896.0,,,,211310000.0,,,15260.0,0.34433815,3.28,3.38,,182600.0,4896.0,6.12,-0.7423581,,,3.08,3.34,False,,1000000.0,3.4,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.568,,-1.10569,13.085,-0.42758626,,-4.58,,62150000.0,,,10.307,,,,1577750400.0,0.05849,-678529984.0,-10.921,,0.08197391,0.3298729,0.7988,1640908800.0,1585612800.0,,,12191344.0,2189774080.0,,,,,,,,,,,,,,https://logo.clearbit.com/eidesvik.no,,,,,,,
EMGS,Electromagnetic Geoservices,Energy,0.82,0.78,0.82,26,,107.4,0.0186,0.1765,-0.15289999999999998,-0.6077,-0.6962999999999999,7041,Energy,131.0,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1.0,Stiklestadveien 1,Oil & Gas Equipment & Services,,0.805,0.8,1.0861014,,0.0,,0.82,,184917.0,,0.805,0.80085295,,0.8,,184917.0,,,,,,2.641279,,,0.769,4.0,NOK,10.0,135480.0,,,,107395400.0,,,541177.0,1.2305826000000002,0.769,0.82,,,135480.0,3.32,,,,0.5,0.7809999999999999,False,,,0.82,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.5519999999999998,,0.13095,3.6,-0.73397434,,,,130970000.0,,,0.049,,,,1577750400.0,0.013819999999999999,11428000.0,0.08199999999999999,,0.08197391,16.734694,0.59531,1640908800.0,1585612800.0,,,54838319.0,135480608.0,,1467331200.0,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,,,,,,
ELE,Element,Materials,4.9,4.9,5.0,29,,92.6,-0.0051,-0.0278,-0.3315,-0.1139,1.7825,0250,Basic Materials,2.0,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1.0,Grundingen 2,Other Industrial Metals & Mining,,4.925,4.9,4.572949400000001,,0.0,,5.0,,140419.0,,4.925,5.540294,,4.9,,140419.0,,,,,,3.8732550000000003,,,4.83,4.0,NOK,,50414.0,,,,92608040.0,,,900659.0,593.6413,4.83,4.995,,0.0,50414.0,9.5,,,,1.199,4.9,False,,0.0,5.0,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELE.OL,finmb_22929109,no_market,,669.7310000000001,,0.0,-35.888000000000005,2.1769855,,,,18899600.0,,,0.22899999999999998,,,,1577750400.0,0.00629,-5625000.0,-0.457,,0.08197391,21.39738,0.28688,1640908800.0,1585612800.0,,,11864880.0,104478000.0,,1556150400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,,
ELK,Elkem,Materials,17.12,17.12,17.2,2792,,9952.03,-0.043,-0.1657,-0.1855,-0.2851,-0.1634,0277,Basic Materials,6370.0,"Elkem ASA manufactures and sells metals and materials in Norway and internationally. The company operates through four segments: Silicones, Silicon Materials, Foundry Products and Carbon. Its products include silicones, ferrosilicones, foundry alloys, carbon materials, and microsilica products. The company also engages in sale of electric power, as well as supplies heat in the form of steam and hot water. Its products are used in chemical applications, as well as construction, refractory, and oilfield industries. The company was founded in 1904 and is headquartered in Oslo, Norway. Elkem ASA is a subsidiary of Bluestar Elkem International Co., Ltd. S.A.",Oslo,47 22 45 01 00,Norway,[],http://www.elkem.com,1.0,Drammensveien 169,Specialty Chemicals,,17.89,18.0,19.033260000000002,0.033538293,2.4528,,18.0,,882115.0,,17.89,20.123823,0.6,18.0,,882115.0,,,,0.6,1589155200.0,2.2909330000000003,,,17.0,2.0,NOK,21.670887,2981745.0,,,,9952027648.0,,,902198.0,0.44708118,17.0,17.24,,0.0,2981745.0,26.4,3.8909092000000003,,,10.92,17.21,False,0.0312,0.0,18.0,OSL,ELKEM ASA,Elkem ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELK.OL,finmb_731504,no_market,,0.856,,0.020659999999999998,8.357999999999999,-0.20058137,,4.4,,581310016.0,,,21.744,,,,1577750400.0,0.29434,460000000.0,0.79,,0.08197391,0.7873437,0.58916,1640908800.0,1593475200.0,,,238610457.0,19063642112.0,,,,,,,,,,,,,,https://logo.clearbit.com/elkem.com,47 22 45 01 55,,,,,,
ELOP-ME,ELOP,Information technology,5.2,5.1,5.2,341,,365.58,0.0,,,,,2316,Technology,,"Elop AS designs and develops smart products and solutions for the inspection, asset management, and structural health monitoring of concrete structures. It offers Cobri, a tool that gathers assessment data on critical infrastructure such as bridges, tunnels, and buildings and provides it to owners of critical concrete infrastructure. The company was founded in 2013 and is based in Hamar, Norway.",Hamar,,Norway,[],http://www.elop.no,1.0,Nordvikvegen 50,Scientific & Technical Instruments,,5.2,5.42,,,,,5.42,,,,5.2,,,5.42,,,,,,,,,,,4.82,2.0,NOK,,945469.0,,,,,,,,,4.82,5.15,,,945469.0,5.42,,,,4.82,5.101,False,,,5.42,OSL,ELOP AS,Elop AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELOP-ME.OL,finmb_622946747,no_market,,,,0.0,,,,,,,,,,,,,,,,,,0.08197391,,,,,,,,,,,,,,,,,,,,,,https://logo.clearbit.com/elop.no,,,,,,,
EMAS,EMAS Offshore,Energy,0.29,,,0,,127.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YHD,,EMAS Offshore Limited,America/New_York,EDT,False,-14400000.0,MUTUALFUND,EMAS.OL,finmb_268054902,us_market,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENDUR,Endúr,Energy,1.44,1.44,1.47,149,LP,402.85,0.006999999999999999,-0.0649,0.2099,0.2618,0.2049,5160,Industrials,249.0,"EndÃºr ASA engages in the aquaculture, maritime, and energy businesses in Norway and internationally. The company offers maritime service, and technical ship maintenance and services; and produces integrated concrete feed and work barges for the aquaculture industry. It also engages in the maintenance, modification, installation, fabrication, and reconstruction of oil and gas installations for onshore and offshore. The company was formerly known as Bergen Group ASA and changed its name to EndÃºr ASA in February 2019. EndÃºr ASA was founded in 2007 and is headquartered in Bergen, Norway.",Bergen,47 55 54 24 00,Norway,[],http://www.endur.no,1.0,DamsgArdsveien 229,Conglomerates,LaksevAg,1.43,1.43,0.9838913,,0.0,,1.47,,1589167.0,,1.43,1.3722647,,1.43,,1589167.0,,,,,,,,,1.41,4.0,NOK,,1123139.0,,,,407651072.0,,,2755843.0,0.7706476999999999,1.41,1.45,,0.0,1123139.0,3.2,,,,0.532,1.44,False,,0.0,1.47,OSL,ENDUR ASA,Endur ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENDUR.OL,finmb_22783429,no_market,,0.6920000000000001,,-0.01554,-58.316,-0.080246925,,,,283091008.0,,,0.546,,,,1577750400.0,0.17669001,-15706000.0,-0.039,,0.08197391,2.6373627,0.70949996,1640908800.0,1585612800.0,,,85892728.0,365872160.0,,,,,,0.402,,,,,,,,https://logo.clearbit.com/endur.no,,,,,,,
ENTRA,Entra,Real estate,126.8,126.7,127.4,1627,,23080.97,-0.0101,-0.0216,-0.0502,-0.1089,0.0134,0185,Real Estate,181.0,"Entra ASA owns, develops, leases, and manages office properties in Norway. As of December 31, 2019, it had a property portfolio of 89 properties totalling approximately 1.3 million square meters. The company was founded in 2000 and is headquartered in Oslo, Norway.",Oslo,47 21 60 51 00,Norway,[],http://www.entra.no,1.0,Biskop Gunnerus gate 14 A,Real Estate—Diversified,,128.1,128.3,135.30435,0.037470724,0.3717,,128.8,,360074.0,,128.1,128.22942,4.8,128.3,,360074.0,,,,4.8,1601596800.0,0.514534,,,126.2,2.0,NOK,9.90625,627240.0,,,,23094337536.0,,,435309.0,9.0815325,126.2,127.3,,168600.0,627240.0,168.6,17.513813,,3.68,96.2,127.2,False,0.0374,193700.0,128.8,OSL,ENTRA ASA,Entra ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ENTRA.OL,finmb_254167079,no_market,,17.984,,0.91663,20.61,-0.014570534,,7.24,,182132000.0,,,125.59,,,,1577750400.0,0.5023,2331000064.0,12.8,,0.08197391,1.0096346,0.22298999,1640908800.0,1593475200.0,,,150093205.0,45734117376.0,,,,,,0.004,,,,,,,,https://logo.clearbit.com/entra.no,,,,,,,
EPIC-ME,Epic Gas,Energy,13.6,13.6,14.2,0,LP,1449.98,,,,-0.06849999999999999,-0.08109999999999999,059818,Energy,,"Epic Gas Ltd, together with its subsidiaries, owns and operates a fleet of pressurized gas carriers in Southeast Asia, Europe, West Africa, and the United States. As of February 13, 2020, it operated a fleet of 44 vessels that provide seaborne services for the transportation of liquefied petroleum gas and petrochemicals, which serve as a link in the international gas and petrochemical supply chains of various oil and commodity trading houses. The company also offers commercial and technical management services for various ship owners. In addition, it engages in vessel owning and chartering activities. Epic Gas Ltd was incorporated in 2012 and is headquartered in Singapore. Epic Gas Ltd is a subsidiary of BW Group Limited.",Singapore,65 6230 7801,Singapore,[],http://www.epic-gas.com,1.0,8 Eu Tong Sen Street,Oil & Gas Midstream,"No.22-89, The Central",13.6,14.0,13.870289999999999,,0.0,,14.0,,129.0,,13.6,13.952941000000001,,14.0,,129.0,,,,,,0.273837,,,13.6,2.0,NOK,,645.0,,,,1449760000.0,,,67.0,8.024166000000001,13.6,14.5,,,645.0,16.5,,,,13.4,13.6,False,,,14.0,OSL,EPIC GAS LTD,Epic Gas Ltd.,Europe/Oslo,CEST,False,7200000.0,EQUITY,EPIC-ME.OL,finmb_254340014,no_market,,9.84,,-0.01735,42.683,-0.06206894,,0.03,,106600000.0,,,2.727,,,,1577750400.0,0.0,-3134591.0,-0.028999999999999998,,0.08197391,4.9871655,0.83456004,1640908800.0,1585612800.0,,,17242550.0,1777760000.0,,,,,,,,,,,,,,https://logo.clearbit.com/epic-gas.com,,,,,,,
